,subsizes,<S>,<S^2>,<S>_typ,<S>_deg,<S>_all
0,1,0.3250829733914486,-2.7755575615628914e-17,0.0,0.017572052615753963,0.33386899969932554
1,2,0.5879650789586449,0.0021561726704990014,0.0,0.034542262683793346,0.6063503925393302
2,3,0.7825302429391876,0.00465811539284422,0.0,0.050414642127481035,0.8125811353494635
3,4,0.9367127895470906,0.007393997485282244,0.0,0.06494260291597376,0.9778464821307383
4,5,1.0594749261478567,0.010160888533664147,0.0,0.07742127416928823,1.110252420789673
5,6,1.1556624394360993,0.012801471410892828,0.0,0.08832443365795856,1.2150060814475458
6,7,1.228232994315583,0.015208831229426067,0.0,0.0968883250779072,1.2944331699583138
7,8,1.279067577500305,0.017246580497351838,0.0,0.10360055274746832,1.3507178302621206
8,9,1.3093326223962565,0.01872537692908849,0.0,0.10734794466476451,1.3839792321033406
9,10,1.319421898783102,0.019324801352739396,0.0,0.10882874256253007,1.3951905455545495
